fellow_id,week,response_timestamp,survey_score,phone_number,email,phone_std
3MTT-F00829,9,2024-04-07 12:00:00,4.5,+2347031349992,3mtt.f00829@yahoo.com,2347031349992
3MTT-F00829,10,2024-04-10 17:00:00,3.1,8138921672,3mtt.f00829@gmail.com,2348138921672
3MTT-F00829,12,2024-04-23 20:00:00,4.4,0814-957-3637,3mtt.f00829@gmail.com,2348149573637
3MTT-F00830,1,2024-02-06 12:00:00,4.3,008106896761,3mtt.f00830@yahoo.com,2348106896761
3MTT-F00830,2,2024-02-13 14:00:00,4.3,0908-654-0356,3mtt.f00830@yahoo.com,2349086540356
3MTT-F00830,3,2024-02-21 19:00:00,2.4,8062930431,3mtt.f00830@gmail.com,2348062930431
3MTT-F00830,4,2024-02-26 10:00:00,4.3,7065001792,3mtt.f00830@gmail.com,2347065001792
3MTT-F00830,5,2024-03-09 12:00:00,2.2,8144294880,3mtt.f00830@gmail.com,2348144294880
3MTT-F00830,7,2024-03-24 08:00:00,3.2,7068069843,3mtt.f00830@yahoo.com,2347068069843
3MTT-F00830,8,2024-03-31 13:00:00,3.8,08149582324,3mtt.f00830@gmail.com,2348149582324
3MTT-F00830,9,2024-04-03 14:00:00,2.4,0814-720-8079,3mtt.f00830@yahoo.com,2348147208079
3MTT-F00830,11,2024-04-17 11:00:00,5.0,008060666128,3mtt.f00830@yahoo.com,2348060666128
3MTT-F00830,12,2024-04-23 10:00:00,4.6,08039635879,3mtt.f00830@gmail.com,2348039635879
3MTT-F00831,1,2024-02-07 17:00:00,2.3,08100399898,3mtt.f00831@gmail.com,2348100399898
3MTT-F00831,2,2024-02-13 09:00:00,3.0,0813-574-1922,3mtt.f00831@yahoo.com,2348135741922
3MTT-F00831,3,2024-02-20 20:00:00,2.8,+2348101919878,3mtt.f00831@gmail.com,2348101919878
3MTT-F00831,4,2024-03-03 15:00:00,2.6,08102326100,3mtt.f00831@gmail.com,2348102326100
3MTT-F00831,5,2024-03-09 12:00:00,4.3,08135101109,3mtt.f00831@yahoo.com,2348135101109
3MTT-F00831,7,2024-03-21 08:00:00,4.4,0908-861-7292,3mtt.f00831@yahoo.com,2349088617292
3MTT-F00831,8,2024-03-26 10:00:00,4.0,09053746122,3mtt.f00831@gmail.com,2349053746122
3MTT-F00831,9,2024-04-01 17:00:00,3.5,008145762837,3mtt.f00831@gmail.com,2348145762837
3MTT-F00831,10,2024-04-11 14:00:00,2.7,2348146373354,3mtt.f00831@yahoo.com,2348146373354
3MTT-F00831,12,2024-04-22 16:00:00,3.8,7069910856,3mtt.f00831@yahoo.com,2347069910856
3MTT-F00832,1,2024-02-09 14:00:00,4.8,0706-553-5135,3mtt.f00832@gmail.com,2347065535135
3MTT-F00832,2,2024-02-12 15:00:00,3.2,008149889968,3mtt.f00832@gmail.com,2348149889968
3MTT-F00832,3,2024-02-23 20:00:00,2.9,2348106234496,3mtt.f00832@yahoo.com,2348106234496
3MTT-F00832,5,2024-03-07 14:00:00,4.6,09057057081,3mtt.f00832@gmail.com,2349057057081
3MTT-F00832,6,2024-03-17 11:00:00,4.4,8139664312,3mtt.f00832@gmail.com,2348139664312
3MTT-F00832,7,2024-03-18 16:00:00,2.5,0810-420-0090,3mtt.f00832@yahoo.com,2348104200090
3MTT-F00832,8,2024-03-30 16:00:00,3.1,0908-728-0995,3mtt.f00832@gmail.com,2349087280995
3MTT-F00832,9,2024-04-07 19:00:00,4.4,008031035304,3mtt.f00832@gmail.com,2348031035304
3MTT-F00832,10,2024-04-11 19:00:00,2.6,+2348141647990,3mtt.f00832@gmail.com,2348141647990
3MTT-F00832,11,2024-04-20 10:00:00,2.7,07060291393,3mtt.f00832@gmail.com,2347060291393
3MTT-F00832,12,2024-04-28 11:00:00,3.7,09081496733,3mtt.f00832@yahoo.com,2349081496733
3MTT-F00833,1,2024-02-05 17:00:00,4.4,008102159480,3mtt.f00833@gmail.com,2348102159480
3MTT-F00833,3,2024-02-23 09:00:00,4.0,009085639386,3mtt.f00833@gmail.com,2349085639386
3MTT-F00833,4,2024-03-03 16:00:00,3.9,2349081290658,3mtt.f00833@gmail.com,2349081290658
3MTT-F00833,5,2024-03-05 13:00:00,4.9,0806-613-6570,3mtt.f00833@yahoo.com,2348066136570
3MTT-F00833,7,2024-03-22 10:00:00,4.1,09082984783,3mtt.f00833@gmail.com,2349082984783
3MTT-F00833,8,2024-03-29 11:00:00,3.8,008163615907,3mtt.f00833@gmail.com,2348163615907
3MTT-F00833,10,2024-04-13 19:00:00,4.2,008066256266,3mtt.f00833@yahoo.com,2348066256266
3MTT-F00834,1,2024-02-08 20:00:00,2.8,7068028240,3mtt.f00834@yahoo.com,2347068028240
3MTT-F00834,2,2024-02-17 09:00:00,2.1,09082370266,3mtt.f00834@gmail.com,2349082370266
3MTT-F00834,6,2024-03-12 14:00:00,3.0,+2348063652439,3mtt.f00834@yahoo.com,2348063652439
3MTT-F00834,7,2024-03-24 13:00:00,3.3,0905-400-6586,3mtt.f00834@gmail.com,2349054006586
3MTT-F00834,8,2024-03-26 13:00:00,3.7,008064918824,3mtt.f00834@gmail.com,2348064918824
3MTT-F00834,12,2024-04-27 16:00:00,2.1,2348106227712,3mtt.f00834@gmail.com,2348106227712
3MTT-F00835,2,2024-02-14 11:00:00,4.1,+2348060569017,3mtt.f00835@gmail.com,2348060569017
3MTT-F00835,3,2024-02-21 09:00:00,2.3,+2348135173841,3mtt.f00835@gmail.com,2348135173841
3MTT-F00835,4,2024-02-27 20:00:00,2.4,+2349053116952,3mtt.f00835@gmail.com,2349053116952
3MTT-F00835,6,2024-03-16 11:00:00,3.7,008130903240,3mtt.f00835@yahoo.com,2348130903240
3MTT-F00835,7,2024-03-24 18:00:00,2.3,08068785427,3mtt.f00835@gmail.com,2348068785427
3MTT-F00835,8,2024-03-31 12:00:00,3.0,8144639904,3mtt.f00835@yahoo.com,2348144639904
3MTT-F00835,9,2024-04-06 14:00:00,3.7,8037785275,3mtt.f00835@gmail.com,2348037785275
3MTT-F00835,10,2024-04-13 09:00:00,4.5,7031927133,3mtt.f00835@gmail.com,2347031927133
3MTT-F00835,11,2024-04-17 08:00:00,2.5,007035311597,3mtt.f00835@gmail.com,2347035311597
3MTT-F00835,12,2024-04-25 20:00:00,4.1,+2348104391326,3mtt.f00835@gmail.com,2348104391326
3MTT-F00836,1,2024-02-09 10:00:00,2.9,0803-834-5129,3mtt.f00836@gmail.com,2348038345129
3MTT-F00836,4,2024-02-26 17:00:00,3.0,+2348103627422,3mtt.f00836@gmail.com,2348103627422
3MTT-F00836,5,2024-03-07 11:00:00,4.7,08032998355,3mtt.f00836@gmail.com,2348032998355
3MTT-F00836,6,2024-03-16 15:00:00,4.7,0703-765-2868,3mtt.f00836@gmail.com,2347037652868
3MTT-F00836,8,2024-03-27 15:00:00,4.4,+2348101143438,3mtt.f00836@gmail.com,2348101143438
3MTT-F00836,9,2024-04-05 17:00:00,3.4,07034468717,3mtt.f00836@gmail.com,2347034468717
3MTT-F00836,10,2024-04-10 13:00:00,2.5,09050717965,3mtt.f00836@gmail.com,2349050717965
3MTT-F00836,11,2024-04-15 17:00:00,2.3,8147864964,3mtt.f00836@yahoo.com,2348147864964
3MTT-F00836,12,2024-04-27 16:00:00,3.8,07039214758,3mtt.f00836@gmail.com,2347039214758
3MTT-F00837,4,2024-03-03 17:00:00,4.0,0813-643-6902,3mtt.f00837@yahoo.com,2348136436902
3MTT-F00837,5,2024-03-06 20:00:00,2.5,0806-612-9540,3mtt.f00837@gmail.com,2348066129540
3MTT-F00837,6,2024-03-13 17:00:00,3.6,09088343702,3mtt.f00837@gmail.com,2349088343702
3MTT-F00837,7,2024-03-19 16:00:00,4.7,007069633003,3mtt.f00837@yahoo.com,2347069633003
3MTT-F00837,9,2024-04-02 15:00:00,4.6,8064778096,3mtt.f00837@gmail.com,2348064778096
3MTT-F00837,11,2024-04-17 16:00:00,2.3,8138704793,3mtt.f00837@gmail.com,2348138704793
3MTT-F00837,12,2024-04-23 19:00:00,2.8,008103632618,3mtt.f00837@gmail.com,2348103632618
3MTT-F00838,3,2024-02-25 18:00:00,2.7,2348062183538,3mtt.f00838@gmail.com,2348062183538
3MTT-F00838,4,2024-02-26 08:00:00,3.2,8168151804,3mtt.f00838@gmail.com,2348168151804
3MTT-F00838,6,2024-03-14 08:00:00,4.0,0814-002-1005,3mtt.f00838@gmail.com,2348140021005
3MTT-F00838,7,2024-03-22 19:00:00,4.8,2348102665680,3mtt.f00838@yahoo.com,2348102665680
3MTT-F00838,8,2024-03-25 11:00:00,3.6,+2347063671765,3mtt.f00838@gmail.com,2347063671765
3MTT-F00838,9,2024-04-05 11:00:00,3.1,2348064180471,3mtt.f00838@gmail.com,2348064180471
3MTT-F00838,10,2024-04-09 19:00:00,4.1,+2348031127470,3mtt.f00838@gmail.com,2348031127470
3MTT-F00838,11,2024-04-19 20:00:00,3.6,8107062154,3mtt.f00838@gmail.com,2348107062154
3MTT-F00839,3,2024-02-25 15:00:00,4.7,008101857438,3mtt.f00839@yahoo.com,2348101857438
3MTT-F00839,5,2024-03-05 20:00:00,4.3,7035181853,3mtt.f00839@gmail.com,2347035181853
3MTT-F00839,6,2024-03-12 16:00:00,4.1,008161141009,3mtt.f00839@gmail.com,2348161141009
3MTT-F00839,7,2024-03-23 17:00:00,4.6,+2348069976530,3mtt.f00839@gmail.com,2348069976530
3MTT-F00839,8,2024-03-26 15:00:00,4.1,08065503968,3mtt.f00839@yahoo.com,2348065503968
3MTT-F00839,9,2024-04-05 10:00:00,2.2,2348144064922,3mtt.f00839@gmail.com,2348144064922
3MTT-F00839,11,2024-04-17 14:00:00,4.9,2348032294945,3mtt.f00839@yahoo.com,2348032294945
3MTT-F00839,12,2024-04-26 16:00:00,4.4,07038470717,3mtt.f00839@gmail.com,2347038470717
3MTT-F00840,1,2024-02-05 13:00:00,3.2,0803-139-9476,3mtt.f00840@gmail.com,2348031399476
3MTT-F00840,2,2024-02-15 14:00:00,2.5,8035206810,3mtt.f00840@yahoo.com,2348035206810
3MTT-F00840,3,2024-02-25 14:00:00,2.3,09057343571,3mtt.f00840@gmail.com,2349057343571
3MTT-F00840,4,2024-03-02 11:00:00,2.9,0814-047-2902,3mtt.f00840@gmail.com,2348140472902
3MTT-F00840,7,2024-03-19 17:00:00,4.9,2348167299818,3mtt.f00840@gmail.com,2348167299818
3MTT-F00840,8,2024-03-26 18:00:00,2.3,008038144093,3mtt.f00840@yahoo.com,2348038144093
3MTT-F00840,12,2024-04-23 20:00:00,3.4,008131484634,3mtt.f00840@gmail.com,2348131484634
3MTT-F00841,2,2024-02-18 10:00:00,3.1,2348103307273,3mtt.f00841@yahoo.com,2348103307273
3MTT-F00841,4,2024-03-01 20:00:00,3.2,8064695614,3mtt.f00841@yahoo.com,2348064695614
3MTT-F00841,5,2024-03-07 18:00:00,4.2,08035339203,3mtt.f00841@gmail.com,2348035339203
3MTT-F00841,6,2024-03-15 17:00:00,4.4,2349059396157,3mtt.f00841@gmail.com,2349059396157
3MTT-F00841,8,2024-03-29 09:00:00,4.7,08068462982,3mtt.f00841@gmail.com,2348068462982
3MTT-F00841,10,2024-04-13 16:00:00,3.4,2348066488789,3mtt.f00841@gmail.com,2348066488789
3MTT-F00841,11,2024-04-18 11:00:00,4.3,008130253539,3mtt.f00841@yahoo.com,2348130253539
3MTT-F00841,12,2024-04-27 12:00:00,2.0,0814-865-6074,3mtt.f00841@gmail.com,2348148656074
3MTT-F00842,2,2024-02-12 11:00:00,4.4,2348109841985,3mtt.f00842@gmail.com,2348109841985
3MTT-F00842,3,2024-02-20 20:00:00,2.3,0814-500-9561,3mtt.f00842@yahoo.com,2348145009561
3MTT-F00842,5,2024-03-09 09:00:00,3.8,2349084349387,3mtt.f00842@yahoo.com,2349084349387
3MTT-F00842,7,2024-03-22 09:00:00,3.0,009083675359,3mtt.f00842@gmail.com,2349083675359
3MTT-F00842,8,2024-03-28 13:00:00,2.5,08102133879,3mtt.f00842@yahoo.com,2348102133879
3MTT-F00842,9,2024-04-03 09:00:00,3.0,009053019164,3mtt.f00842@yahoo.com,2349053019164
3MTT-F00842,10,2024-04-09 09:00:00,4.2,0905-331-0906,3mtt.f00842@yahoo.com,2349053310906
3MTT-F00842,11,2024-04-17 09:00:00,2.4,07039092189,3mtt.f00842@yahoo.com,2347039092189
3MTT-F00842,12,2024-04-22 17:00:00,2.2,008135311290,3mtt.f00842@gmail.com,2348135311290
3MTT-F00843,2,2024-02-18 15:00:00,4.2,08033185132,3mtt.f00843@gmail.com,2348033185132
3MTT-F00843,4,2024-02-26 11:00:00,2.8,007068555024,3mtt.f00843@gmail.com,2347068555024
3MTT-F00843,5,2024-03-04 09:00:00,4.5,+2348167408600,3mtt.f00843@gmail.com,2348167408600
3MTT-F00843,6,2024-03-14 19:00:00,3.3,09087844376,3mtt.f00843@yahoo.com,2349087844376
3MTT-F00843,7,2024-03-19 13:00:00,4.3,0703-452-8791,3mtt.f00843@gmail.com,2347034528791
3MTT-F00843,8,2024-03-30 19:00:00,2.6,008065791929,3mtt.f00843@gmail.com,2348065791929
3MTT-F00843,9,2024-04-04 19:00:00,2.3,0814-110-0798,3mtt.f00843@gmail.com,2348141100798
3MTT-F00843,10,2024-04-14 18:00:00,2.3,08034399692,3mtt.f00843@gmail.com,2348034399692
3MTT-F00843,11,2024-04-19 11:00:00,2.8,008067523035,3mtt.f00843@gmail.com,2348067523035
3MTT-F00843,12,2024-04-23 20:00:00,2.8,8109663573,3mtt.f00843@yahoo.com,2348109663573
3MTT-F00844,1,2024-02-06 10:00:00,4.3,2348066824197,3mtt.f00844@gmail.com,2348066824197
3MTT-F00844,3,2024-02-25 12:00:00,2.1,008169423503,3mtt.f00844@gmail.com,2348169423503
3MTT-F00844,4,2024-03-03 14:00:00,2.8,009051623092,3mtt.f00844@gmail.com,2349051623092
3MTT-F00844,5,2024-03-09 18:00:00,4.0,2349059100872,3mtt.f00844@gmail.com,2349059100872
3MTT-F00844,6,2024-03-12 17:00:00,3.7,2348036396773,3mtt.f00844@gmail.com,2348036396773
3MTT-F00844,8,2024-03-31 10:00:00,3.9,8061268331,3mtt.f00844@yahoo.com,2348061268331
3MTT-F00844,9,2024-04-01 09:00:00,3.5,+2349089106517,3mtt.f00844@yahoo.com,2349089106517
3MTT-F00844,10,2024-04-14 16:00:00,2.1,09087416492,3mtt.f00844@gmail.com,2349087416492
3MTT-F00844,11,2024-04-17 17:00:00,2.6,8069426021,3mtt.f00844@gmail.com,2348069426021
3MTT-F00844,12,2024-04-26 13:00:00,4.0,09055890016,3mtt.f00844@gmail.com,2349055890016
3MTT-F00845,2,2024-02-16 13:00:00,4.8,08133812778,3mtt.f00845@gmail.com,2348133812778
3MTT-F00845,3,2024-02-22 20:00:00,4.2,2349059727485,3mtt.f00845@gmail.com,2349059727485
3MTT-F00845,4,2024-02-27 14:00:00,2.5,8143448762,3mtt.f00845@gmail.com,2348143448762
3MTT-F00845,5,2024-03-10 09:00:00,2.2,008131785901,3mtt.f00845@gmail.com,2348131785901
3MTT-F00845,6,2024-03-12 13:00:00,2.7,07038405991,3mtt.f00845@gmail.com,2347038405991
3MTT-F00845,7,2024-03-24 10:00:00,4.2,07060648237,3mtt.f00845@gmail.com,2347060648237
3MTT-F00845,9,2024-04-03 15:00:00,3.6,8101832941,3mtt.f00845@gmail.com,2348101832941
3MTT-F00845,12,2024-04-25 18:00:00,4.8,9088909495,3mtt.f00845@yahoo.com,2349088909495
3MTT-F00846,1,2024-02-09 19:00:00,2.2,2347030509227,3mtt.f00846@yahoo.com,2347030509227
3MTT-F00846,2,2024-02-15 11:00:00,4.5,07035300470,3mtt.f00846@gmail.com,2347035300470
3MTT-F00846,3,2024-02-21 19:00:00,4.8,+2348104443358,3mtt.f00846@yahoo.com,2348104443358
3MTT-F00846,4,2024-02-29 15:00:00,4.2,09054504373,3mtt.f00846@yahoo.com,2349054504373
3MTT-F00846,5,2024-03-06 14:00:00,4.6,+2349088110474,3mtt.f00846@yahoo.com,2349088110474
3MTT-F00846,7,2024-03-18 16:00:00,4.7,+2347036701788,3mtt.f00846@gmail.com,2347036701788
3MTT-F00846,8,2024-03-26 10:00:00,2.2,008062641507,3mtt.f00846@gmail.com,2348062641507
3MTT-F00846,9,2024-04-07 13:00:00,3.9,0814-691-2013,3mtt.f00846@yahoo.com,2348146912013
3MTT-F00846,10,2024-04-09 10:00:00,4.9,9088269619,3mtt.f00846@gmail.com,2349088269619
3MTT-F00846,11,2024-04-17 13:00:00,4.8,008142813622,3mtt.f00846@gmail.com,2348142813622
3MTT-F00846,12,2024-04-23 15:00:00,4.1,+2348035413317,3mtt.f00846@gmail.com,2348035413317
3MTT-F00847,2,2024-02-18 16:00:00,2.7,+2348103690507,3mtt.f00847@gmail.com,2348103690507
3MTT-F00847,3,2024-02-19 10:00:00,2.1,008144639524,3mtt.f00847@yahoo.com,2348144639524
3MTT-F00847,5,2024-03-05 19:00:00,2.4,008100380807,3mtt.f00847@gmail.com,2348100380807
3MTT-F00847,6,2024-03-13 09:00:00,2.3,08163274497,3mtt.f00847@gmail.com,2348163274497
3MTT-F00847,7,2024-03-20 16:00:00,2.6,08068809790,3mtt.f00847@yahoo.com,2348068809790
3MTT-F00847,8,2024-03-26 15:00:00,2.7,2347067400122,3mtt.f00847@gmail.com,2347067400122
3MTT-F00847,11,2024-04-15 17:00:00,4.3,2348139880928,3mtt.f00847@gmail.com,2348139880928
3MTT-F00847,12,2024-04-24 13:00:00,2.1,+2347066918759,3mtt.f00847@gmail.com,2347066918759
3MTT-F00848,1,2024-02-08 09:00:00,2.6,2348131682808,3mtt.f00848@gmail.com,2348131682808
3MTT-F00848,2,2024-02-13 19:00:00,2.1,+2348137134625,3mtt.f00848@gmail.com,2348137134625
3MTT-F00848,3,2024-02-22 14:00:00,3.0,2348130410268,3mtt.f00848@gmail.com,2348130410268
3MTT-F00848,5,2024-03-07 20:00:00,3.1,9085008723,3mtt.f00848@gmail.com,2349085008723
3MTT-F00848,6,2024-03-13 09:00:00,3.4,0905-014-3122,3mtt.f00848@gmail.com,2349050143122
3MTT-F00848,8,2024-03-29 10:00:00,4.3,0703-258-2624,3mtt.f00848@gmail.com,2347032582624
3MTT-F00848,9,2024-04-05 18:00:00,4.8,08147156510,3mtt.f00848@yahoo.com,2348147156510
3MTT-F00848,11,2024-04-15 20:00:00,4.2,0816-567-2152,3mtt.f00848@gmail.com,2348165672152
3MTT-F00849,1,2024-02-06 13:00:00,2.4,7066171397,3mtt.f00849@yahoo.com,2347066171397
3MTT-F00849,2,2024-02-15 15:00:00,2.4,+2348147041256,3mtt.f00849@gmail.com,2348147041256
3MTT-F00849,4,2024-02-29 20:00:00,3.6,009089357256,3mtt.f00849@gmail.com,2349089357256
3MTT-F00849,6,2024-03-12 13:00:00,2.4,8133819626,3mtt.f00849@yahoo.com,2348133819626
3MTT-F00849,7,2024-03-20 20:00:00,4.2,2348168477733,3mtt.f00849@gmail.com,2348168477733
3MTT-F00849,9,2024-04-06 13:00:00,4.6,+2348138966064,3mtt.f00849@gmail.com,2348138966064
3MTT-F00849,11,2024-04-20 13:00:00,4.5,2348143824079,3mtt.f00849@yahoo.com,2348143824079
3MTT-F00850,1,2024-02-11 20:00:00,4.7,0905-998-8550,3mtt.f00850@yahoo.com,2349059988550
3MTT-F00850,2,2024-02-12 14:00:00,4.2,2348163706791,3mtt.f00850@gmail.com,2348163706791
3MTT-F00850,3,2024-02-21 13:00:00,4.4,2349088732162,3mtt.f00850@yahoo.com,2349088732162
3MTT-F00850,4,2024-03-03 16:00:00,3.6,2348033559887,3mtt.f00850@gmail.com,2348033559887
3MTT-F00850,5,2024-03-05 11:00:00,4.2,+2348104666045,3mtt.f00850@gmail.com,2348104666045
3MTT-F00850,6,2024-03-17 10:00:00,3.6,+2348165788471,3mtt.f00850@gmail.com,2348165788471
3MTT-F00850,7,2024-03-22 15:00:00,2.0,+2347064134530,3mtt.f00850@gmail.com,2347064134530
3MTT-F00850,8,2024-03-26 19:00:00,4.9,+2347066657262,3mtt.f00850@yahoo.com,2347066657262
3MTT-F00850,10,2024-04-14 13:00:00,3.6,+2349086256081,3mtt.f00850@gmail.com,2349086256081
3MTT-F00850,11,2024-04-21 16:00:00,4.4,08030459889,3mtt.f00850@gmail.com,2348030459889
3MTT-F00850,12,2024-04-25 09:00:00,3.3,0810-443-2907,3mtt.f00850@gmail.com,2348104432907
3MTT-F00851,1,2024-02-10 12:00:00,4.2,0908-877-4985,3mtt.f00851@gmail.com,2349088774985
3MTT-F00851,2,2024-02-15 15:00:00,4.0,0806-446-4945,3mtt.f00851@yahoo.com,2348064464945
3MTT-F00851,3,2024-02-23 18:00:00,3.0,008060615343,3mtt.f00851@gmail.com,2348060615343
3MTT-F00851,4,2024-03-03 09:00:00,4.0,0905-810-7910,3mtt.f00851@yahoo.com,2349058107910
3MTT-F00851,7,2024-03-19 12:00:00,2.3,0908-465-2256,3mtt.f00851@gmail.com,2349084652256
3MTT-F00851,8,2024-03-30 11:00:00,4.3,007063051327,3mtt.f00851@gmail.com,2347063051327
3MTT-F00851,10,2024-04-13 12:00:00,4.8,+2348102230886,3mtt.f00851@yahoo.com,2348102230886
3MTT-F00851,11,2024-04-21 17:00:00,2.5,008037133395,3mtt.f00851@gmail.com,2348037133395
3MTT-F00851,12,2024-04-28 11:00:00,4.5,07067965931,3mtt.f00851@gmail.com,2347067965931
3MTT-F00852,2,2024-02-15 15:00:00,3.1,08144093602,3mtt.f00852@gmail.com,2348144093602
3MTT-F00852,3,2024-02-23 15:00:00,4.0,2348135623640,3mtt.f00852@gmail.com,2348135623640
3MTT-F00852,4,2024-02-27 14:00:00,2.0,07067470767,3mtt.f00852@gmail.com,2347067470767
3MTT-F00852,5,2024-03-09 13:00:00,2.4,008062776138,3mtt.f00852@gmail.com,2348062776138
3MTT-F00852,6,2024-03-12 18:00:00,3.7,2348165865581,3mtt.f00852@yahoo.com,2348165865581
3MTT-F00852,8,2024-03-30 13:00:00,4.1,008035635306,3mtt.f00852@gmail.com,2348035635306
3MTT-F00852,9,2024-04-03 09:00:00,2.2,8143429464,3mtt.f00852@yahoo.com,2348143429464
3MTT-F00852,10,2024-04-11 09:00:00,4.5,9083863085,3mtt.f00852@gmail.com,2349083863085
3MTT-F00852,12,2024-04-26 16:00:00,2.4,2349051228161,3mtt.f00852@gmail.com,2349051228161
3MTT-F00853,2,2024-02-18 10:00:00,3.7,08069460078,3mtt.f00853@gmail.com,2348069460078
3MTT-F00853,3,2024-02-25 09:00:00,3.0,08147504119,3mtt.f00853@gmail.com,2348147504119
3MTT-F00853,4,2024-02-27 09:00:00,2.5,9082239668,3mtt.f00853@yahoo.com,2349082239668
3MTT-F00853,5,2024-03-05 14:00:00,2.7,0806-786-8088,3mtt.f00853@yahoo.com,2348067868088
3MTT-F00853,7,2024-03-19 17:00:00,4.6,08035223892,3mtt.f00853@yahoo.com,2348035223892
3MTT-F00853,10,2024-04-14 20:00:00,3.3,8144762661,3mtt.f00853@gmail.com,2348144762661
3MTT-F00853,11,2024-04-20 15:00:00,4.5,+2348038737116,3mtt.f00853@gmail.com,2348038737116
3MTT-F00853,12,2024-04-24 19:00:00,3.9,08140087803,3mtt.f00853@gmail.com,2348140087803
3MTT-F00854,1,2024-02-11 17:00:00,3.5,08066283475,3mtt.f00854@gmail.com,2348066283475
3MTT-F00854,2,2024-02-13 17:00:00,2.3,008107260886,3mtt.f00854@gmail.com,2348107260886
3MTT-F00854,3,2024-02-20 10:00:00,2.6,9087089520,3mtt.f00854@gmail.com,2349087089520
3MTT-F00854,4,2024-03-02 16:00:00,4.4,08064900187,3mtt.f00854@yahoo.com,2348064900187
3MTT-F00854,6,2024-03-16 14:00:00,4.2,2348146181828,3mtt.f00854@gmail.com,2348146181828
3MTT-F00854,7,2024-03-18 19:00:00,2.6,+2349083981035,3mtt.f00854@yahoo.com,2349083981035
3MTT-F00854,8,2024-03-26 09:00:00,3.0,8147073301,3mtt.f00854@yahoo.com,2348147073301
3MTT-F00854,9,2024-04-05 15:00:00,3.9,08139131031,3mtt.f00854@gmail.com,2348139131031
3MTT-F00854,10,2024-04-12 12:00:00,4.2,0905-630-9364,3mtt.f00854@gmail.com,2349056309364
3MTT-F00854,12,2024-04-25 17:00:00,2.6,7030788586,3mtt.f00854@gmail.com,2347030788586
3MTT-F00855,1,2024-02-09 11:00:00,4.4,2349082931982,3mtt.f00855@gmail.com,2349082931982
3MTT-F00855,2,2024-02-14 17:00:00,4.9,2347030123616,3mtt.f00855@gmail.com,2347030123616
3MTT-F00855,3,2024-02-23 15:00:00,4.0,+2348035886156,3mtt.f00855@yahoo.com,2348035886156
3MTT-F00855,4,2024-02-26 10:00:00,2.6,8065775014,3mtt.f00855@gmail.com,2348065775014
3MTT-F00855,6,2024-03-11 14:00:00,3.7,2349083077123,3mtt.f00855@gmail.com,2349083077123
3MTT-F00855,7,2024-03-23 08:00:00,4.6,008134487372,3mtt.f00855@yahoo.com,2348134487372
3MTT-F00855,8,2024-03-25 18:00:00,2.3,07065900537,3mtt.f00855@gmail.com,2347065900537
3MTT-F00855,9,2024-04-06 19:00:00,3.7,0810-772-0809,3mtt.f00855@gmail.com,2348107720809
3MTT-F00855,10,2024-04-11 09:00:00,3.1,8139691360,3mtt.f00855@gmail.com,2348139691360
3MTT-F00855,11,2024-04-16 12:00:00,3.8,08160679467,3mtt.f00855@gmail.com,2348160679467
3MTT-F00855,12,2024-04-28 09:00:00,3.9,2349058466133,3mtt.f00855@yahoo.com,2349058466133
3MTT-F00856,2,2024-02-16 09:00:00,4.1,2349053789526,3mtt.f00856@gmail.com,2349053789526
3MTT-F00856,4,2024-03-02 20:00:00,3.1,007035252416,3mtt.f00856@gmail.com,2347035252416
3MTT-F00856,6,2024-03-12 20:00:00,2.7,07061745184,3mtt.f00856@gmail.com,2347061745184
3MTT-F00856,7,2024-03-23 18:00:00,4.9,0814-334-4168,3mtt.f00856@gmail.com,2348143344168
3MTT-F00856,9,2024-04-07 10:00:00,3.2,7039527971,3mtt.f00856@gmail.com,2347039527971
3MTT-F00856,11,2024-04-20 11:00:00,5.0,2348163103373,3mtt.f00856@yahoo.com,2348163103373
3MTT-F00857,1,2024-02-05 20:00:00,2.7,0703-316-9173,3mtt.f00857@gmail.com,2347033169173
3MTT-F00857,2,2024-02-13 13:00:00,3.0,8061852877,3mtt.f00857@yahoo.com,2348061852877
3MTT-F00857,3,2024-02-20 13:00:00,2.6,8037760132,3mtt.f00857@yahoo.com,2348037760132
3MTT-F00857,4,2024-02-27 09:00:00,2.2,0703-906-0467,3mtt.f00857@yahoo.com,2347039060467
3MTT-F00857,5,2024-03-05 14:00:00,3.4,2347063610515,3mtt.f00857@gmail.com,2347063610515
3MTT-F00857,6,2024-03-11 15:00:00,4.2,9052551469,3mtt.f00857@yahoo.com,2349052551469
3MTT-F00857,8,2024-03-27 18:00:00,4.3,2348163996133,3mtt.f00857@gmail.com,2348163996133
3MTT-F00857,9,2024-04-02 17:00:00,3.5,+2348069022333,3mtt.f00857@yahoo.com,2348069022333
3MTT-F00857,10,2024-04-13 14:00:00,2.1,+2348100300863,3mtt.f00857@gmail.com,2348100300863
3MTT-F00857,11,2024-04-19 17:00:00,4.3,+2348149242898,3mtt.f00857@gmail.com,2348149242898
3MTT-F00858,1,2024-02-05 17:00:00,4.8,8068944206,3mtt.f00858@gmail.com,2348068944206
3MTT-F00858,3,2024-02-20 17:00:00,2.3,008160567514,3mtt.f00858@yahoo.com,2348160567514
3MTT-F00858,4,2024-02-29 18:00:00,3.5,009080442209,3mtt.f00858@gmail.com,2349080442209
3MTT-F00858,5,2024-03-06 16:00:00,4.4,09080331718,3mtt.f00858@yahoo.com,2349080331718
